compound_id	LogS
146571187	-5.311540545400001
636338090	-5.3775405806
844633751	-5.647161854
187284595	-5.284725265
860249469	-5.506567842999999
102681433	-5.393383394500001
964314411	-5.0103439368
586238462	-2.5423613079
519179890	-5.1999126975
752259187	-5.151636178
209881960	-5.458398412699999
947431512	-5.648400548200001
365601119	-4.8349877189
113369628	-5.517335043099999
979971392	-5.905407864500001
206930290	-5.3715223063
564690390	-5.5486422223
728854526	-5.4565752567
215854975	-5.4227803586
618691123	-5.253149755
507773078	-5.335319967699999
557215851	-5.6941064111
323753759	-5.444898910599999
787123956	-5.5333331166
671353097	-5.7380720068
867366247	-5.2104276195
285398406	-5.5126055421
926470046	-5.5668107327
257675331	-5.567720212
964607890	-5.6216352692
694228876	-5.4019396274
624647753	-5.5152815814
272419146	-5.4738386427
656934491	-5.8357203688
589072577	-5.5693457861
958800341	-5.4266410391
418422581	-5.4883700889
272208298	-5.633055848200001
990605190	-5.7351471063
933726628	-5.4695583775
399371510	-5.2899699473
435588823	-5.5236360799
503056827	-5.5751336546
857409544	-5.451794108500001
523399861	-5.3975153521
511023319	-6.4900690111
531447570	-5.777924821699999
851497322	-5.5511481213
151505173	-5.462311288
371972861	-6.4814770267
765333780	-5.5497933448
378166507	-5.4959148461
765667964	-5.1756981481
644840661	-5.5086432075
986341897	-5.496890424
647009066	-5.6248375610000005
317064386	-5.560732278400001
949067796	-5.6832424476
959585899	-5.6453848366
247993488	-5.3545731075
988910925	-6.156487599
543668522	-5.7479695323
770999843	-5.7752741917
959129675	-5.629397554600001
666252700	-5.7900649855
639001578	-5.8326804614
885899605	-5.6839101049
663559458	-5.6715911936
784239788	-6.2014353624
789030378	-5.609857774299999
553028854	-5.8485879471
615747036	-5.999481603
172046290	-5.9641687617
120188958	-6.8063026109
911101760	-6.3644088649
667088402	-5.767784581
499001766	-5.816819421799999
391228555	-6.2691310175
829663416	-5.965154646
414702004	-5.7917926889
369714131	-6.058168845700001
927908940	-5.9980085438
821722308	-5.787142557
176708333	-6.1371343954
476495129	-6.0107803553
935224296	-5.9171426801
651960931	-5.2979382401
520646469	-6.5970388257
107040059	-6.0175466725
962111773	-5.9037897228
388326978	-6.0004819491
272919419	-6.1946491089
947033376	-5.9821152675
953995335	-5.8937682366
559235577	-5.9842424969
634022076	-6.0118424704
974022908	-6.4612511717
477862493	-5.805457995399999
873594312	-6.4216084134
134071451	-6.3140693713
612536417	-5.923156849500001
349445444	-5.9846848009
433781542	-5.941561120199999
368474684	-5.9544825522
409793889	-6.1673406199
912261878	-6.3777384512
942468105	-6.1987525576
572294211	-6.6832011337
138393166	-6.354159334099999
145646655	-6.382029914199999
412373012	-5.9613942775
465758883	-6.1171462485
577650359	-6.239449641499999
867720179	-6.211736201
915317148	-7.1435627019000005
475658157	-6.2534935167
124675420	-6.2301136188
570521272	-6.4785159933
326299770	-6.4889092646
592172083	-6.4577264198
239237071	-6.4806607684
676979915	-6.3372616649
471294239	-6.4741688972
863855588	-6.4776739787
726936244	-6.6804453214
434437626	-6.6438656239
558283728	-6.6703538373
763769967	-6.8129074612
824037092	-6.5919290491
567218506	-6.785897843300001
887975750	-6.4939402067
392348826	-6.5541212514
735614948	-6.7054442976
686686649	-6.6497381608
124661790	-6.9891355524000005
256268643	-6.9782870605
914118336	-7.016412076799999
713754662	-2.9466040673
913171679	0.7323301822
289904937	-6.798351882
544355423	-6.9790342734
365566009	-6.9789083532000005
719829936	-6.6027992709
676185002	-6.6027992709
160525937	-6.4517618811
996863474	-6.806908841
758046614	-3.0097265709
377018176	-6.953686490700001
110937286	-7.516526119400001
291462589	-4.7793105096
160144828	-6.813503151
130408045	-7.0905037661
279619995	-7.3381588933
765057536	-7.025125554700001
940800922	-7.060548154299999
371748914	-7.0443456956
219608310	-7.505541952200001
281673236	-2.4688253265
772088826	-7.323792769
722882842	-7.3281144602
734670017	-4.8009737888
750881381	-2.5281270707
872210637	-7.438461096699999
717215464	-7.591458633999999
408464402	-7.5491813124
361854140	-7.7060474791
841331197	-4.172504242
979530450	-7.6275399492
781341670	-3.5242437705
819427899	-8.2164783763
523257457	-7.8300382351
773974846	-4.4617795617
208541426	-2.9298988951
515641254	-8.1469015236
402019223	-8.3860948559
728460100	-6.889187496900001
809114045	-8.9260164319
685430359	-8.9978390846
206825154	-9.4195398078
637261843	-2.3036141272
237597687	-2.687445856
561642404	-4.523907797200001
152477713	-1.3503637805000002
613621141	-3.4520216786
988964301	-3.7844860574
108732010	-4.1998793146
727079032	-4.8282334666
284063731	-4.8251168095
885714929	-5.4491260218
125802144	-2.6961915261
561756936	0.111437809
588422280	-5.1052907305
444786836	-2.5509254551
233988334	-3.9198954495
947692868	-3.6703396281
369338194	-4.0964847072
180101686	-4.3869446244
132694264	-0.8400175948
350302165	-0.0419214127999999
494660223	-6.0798516889
294513895	-5.969586401
478844893	-6.2877399393
289499895	-7.1338037886
576926666	-11.9989378619
411234327	0.631268384
552502366	0.9361608079
438362330	-4.3415022783
694365197	-0.2891446213
360145150	0.4040256561999999
891925131	-3.7725704235
886617258	-4.7996200318
466568842	-4.6524349135000005
736535832	-3.8508542835
334314543	-4.4261227438
942317049	-0.5025263499
359757508	-5.3873553168
838168747	-7.323686796
224514937	-0.7942190429000001
958269837	-0.2316119628
567426310	-3.9923409786
898277634	-3.9923409786
883632707	-3.9751165598
701610589	-3.1275010898000004
301330052	-2.2111003064
159131036	-4.1776244939
124516643	-4.1928799405
816073957	0.8502575853000001
884056274	1.0451691789
909523558	-1.5755053644
289633741	-1.170241174
499552686	-1.9643492148
278548814	-4.9224509398
227750761	-7.094152366
145677958	-2.5035796109
850486747	-1.8456684523
773416016	-3.4270444492000003
494934420	-7.801238331
193076631	-4.2460828326
721042495	-5.0665338896
378604259	-3.1367509984
836315654	-0.1244748796
956019733	-2.1850914787
854476992	-5.645086142699999
909589810	-5.4128944571
114585865	-5.7838757207
241565545	-5.8633448938
926180444	-6.201301100399999
193311573	-5.9645864462
850112239	-7.5346282403
261117217	-6.654998170599999
623651527	-7.985818524400001
800838009	-4.7809414151
552294024	-6.8769767405
693038823	-6.7070311388
347625523	-6.7972389302
665417959	-6.8235536072
773494654	-7.3120335908
990418019	-3.618466492200001
695353021	-4.9756247854
587859719	-4.9504317948
111410429	-4.7267916006
736998459	-5.0575951101
811386537	-4.0456632384
829889819	-3.8458307588
344545331	-4.8694711026
741869096	-5.4154147676
359617658	-3.0199412712
160881351	-1.0591609316
685597796	-4.7999839607
638299949	-2.5939062498
208885854	-3.2350788163
890073993	-3.6996406686
926974254	-4.9189988507
868508537	-5.142667396
483242810	-5.0368259397
929302710	-5.0625368604
793683456	-5.1935197379
796480403	-5.9787509813
497029523	-4.197152695
434911317	-3.2704062978
151025947	-2.5449048057
514448737	-5.5325378146
505990120	-4.3409088983
336419310	-4.2206388586
316175338	-4.281954413
844086933	-4.2803415835
858659422	-4.3812486892
559627922	-4.2526115544
134264771	-4.3881793818
724770042	-6.6230386723
141288799	-5.0925589945
136405277	-6.9187336597
301636199	-4.3765465432
918360598	-2.3797609623
570947256	-4.6698435423
577135095	-5.4183738573
837009418	-5.4951202425
373736490	-1.220683278
673266504	-1.2257020372
635802764	-2.3547996853
359121746	-2.176687281
145862615	-4.2703037605
951688471	-4.5937500267
565186286	-5.3590146681
723138082	-4.6673277833
105076958	-4.1406777053
751653371	-4.5403282232
697545271	-4.2239603591
267440880	-4.7817560925
382016618	-5.716458279299999
363394244	-5.169478497
839207183	-5.5133127462
864665112	-5.5991706951
748113118	-5.1563604082
526360382	-5.386213837300001
372884842	-5.7200550602
529367417	-2.6227956692
336335642	-5.4600374185
104814836	-5.238695803500001
440850925	-5.1722437893
793839407	-5.661813631699999
850348759	-5.8419473099
391479016	-4.7424030214
378056099	-5.5097937283
369361367	-5.3526667277
327609839	-5.8081724723
586605274	-5.7684649408
956826830	-5.5137980476
953997911	-5.2703037605
841967033	-5.549815883300001
108099096	-5.6135997753
561747127	-5.4353234735
535537713	-5.3846168146
631160372	-5.4994176265
464804888	-5.5665093776
306126479	-5.66920434
776601027	-5.8229189425
248708425	-5.453967766799999
715443630	-5.634046793
362150548	-5.8530645557000005
806705730	-5.5936426625
974108894	-5.6788341975
823513753	-5.745185694400001
449814400	-5.9504281438
652249441	-5.724958731699999
490790370	-5.9003015698
908288205	-5.443471085900001
116509067	-5.708288296799999
990895128	-5.5140281479
488176115	-5.711686621799999
378281270	-5.4507770249
294567019	-5.7565570001
164136956	-5.5398636413
296515503	-5.4122219139
210249421	-5.1036019152
222367272	-5.0489115819
476016315	-5.4750243489
719471839	-5.392552750599999
155896806	-5.432168875
532316409	-5.384537990399999
378623055	-5.549815883300001
140025065	-5.1883574821
889773087	-5.3547996853
668943416	-5.6759230824
739261426	-6.7316777728
528174758	-5.7905608237
795067115	-6.849323575900001
591250068	-5.9429946413
204840713	-5.7715452251
686436074	-5.7481975718
326635075	-5.7371515873000005
834212689	-5.0252479516
697563471	-6.057758885499999
848062595	-5.867639521599999
550769071	-5.35804912
899687082	-5.9360261722
791572357	-6.0994494699
147441300	-5.6698930776
286978233	-5.9549769717
962229430	-5.6562324003
110991565	-6.1639401792
342265880	-5.998459357100001
378482234	-6.214227984500001
642725870	-6.4460405944
514518351	-6.238635640399999
939576528	-6.4121983796
350665658	-6.2607699922
168732723	-6.327772594400001
171753279	-6.1709273189
749225161	-6.417202563200001
233560915	-6.256077615900001
379551704	-6.378367614400001
405697490	-6.5537875846
109864824	-6.356030959
875106359	-6.4917192558000005
112335092	-6.4222745911
662465486	-6.4797384219000005
444751046	-6.3351890163
532295963	-6.6194034302
636452375	-6.820895006900001
723326133	-6.327740788400001
966880069	-6.7352071916
423456452	-6.5170402935
995332631	-6.5283921465
552022702	-6.5650965952
217977383	-6.6218178985
222550426	-6.5688749453
747614079	-6.6301043221
604068497	-6.6005678007
612818775	-6.3846168146
710835629	-6.4720818187
406229487	-6.6557423758
465710008	-6.5580902807
954178081	-6.6360312962
572725931	-6.4750243489
684106827	-6.2970532498
969400034	-7.0710180803
218621698	-6.5951201849
614567520	-6.7521345295
783289946	-7.138082494500001
123668819	-6.6281415672
181140634	-6.4963012647000005
309194394	-6.5789404760000005
409289331	-6.6216674424
822139191	-6.3306470932000005
586688775	-6.2463311334
210610366	-6.6005678007
730069987	-6.5143670911000005
276754847	-6.1267351667
740783183	-5.6979525644
115073244	-6.3011016483
908507852	-6.8410879515
688511063	-6.495513117200001
569796038	-6.6614873159000005
843205687	-6.066512277899999
734280028	-6.7001197149000005
111113175	-4.0668869332
216386005	-6.9837209828
169658698	-6.963714866599999
716787343	-7.284910561499999
457352590	-6.9058735609
426560312	-7.180237159600001
740889047	-6.9330922951
897725697	-7.273925855599999
301701332	-6.97376589
153711563	-7.2481955094
923241036	-6.869904941000001
912636399	-7.0195208893
176352474	-6.97376589
487520146	-7.102471438899999
273078590	-6.8531467823000005
566410413	-7.0740773653
915164724	-6.8888082879
171792924	-7.2711824653
693123927	-6.8994921961
738485798	-6.6820204584
183311764	-7.04359803
662990689	-7.0680633512
934335923	-7.378019409199999
784381294	-7.3809427734
333847355	-6.6708690081
404592222	-7.1238862525
463051456	-6.733128222
755429134	-6.8949548476
849708769	-6.9567723715
171192884	-6.8304564999
497531180	-6.8604110817
588751632	-7.116029628200001
817470400	-6.971983320700001
751929965	-7.0076009975
146554221	-6.8320079078
755656187	-7.1133991412
583396510	-6.9550061959
405055698	-7.355606282999999
167651556	-6.867639521599999
348730122	-6.7550878414
277589293	-6.855595468500001
462866791	-6.8406266847
993954915	-7.071179206900001
957375035	-7.0277066834
822665130	-6.709998828
313847744	-6.9812258596
270633477	-7.057520046900001
402079820	-7.0488126213
314343978	-7.1341930505
525920788	-7.0248108563
567020526	-6.9257837823
904241496	-7.2923086931
495975620	-7.1387547034
286027100	-7.4056684463
270291633	-4.4645461779
723888527	-7.1279660508000005
129607441	-6.979936668500001
944541117	-7.2540426772
510734727	-7.191727219600001
645608572	-7.253899897899999
554125031	-7.2023327624
115383488	-7.2331050936
155514167	-7.800359899299999
202261890	-7.300465045499999
729012954	-7.3970339946
436559603	-7.208650928200001
304286992	-7.4761487948
391761613	-7.155088449400001
836282676	-7.315402454199999
552912084	-7.3271074817
713292452	-7.1853905644000005
504157627	-7.312230264299999
304088050	-7.5537924381
616219620	-7.1724326435000005
529661727	-7.2440460955
684132768	-7.770909422999999
565315634	-7.6633437338
407270963	-7.7040784145
709711109	-7.751246761699999
210818593	-7.724189002
249510272	-7.8041135239
426520073	-7.4250889383
625985311	-7.813287357
633116835	-7.8755092242
365608024	-7.8613826501
963870908	-7.729153446000001
368466827	-6.9334417301
528334380	-6.394784279
245177771	-7.9814736459
219601086	-7.782007082100001
989194608	-7.8310984133
484041912	-7.946874563300001
284024672	-8.0680715196
334794333	-8.2677435641
112119704	-8.1257893916
365012011	-8.0974343241
861122483	-8.123728845599999
824975882	-8.6167666964
920677726	-8.85998044
426276657	-9.1518109699
205129084	-9.7071062552
238279050	-9.6499887292
425601341	-3.8353901487
700553862	0.5890195686999999
449382279	1.0138642136
107334607	-0.9675670249
838056076	-1.8872466915
154254451	0.749634411
746486656	0.6127511139
344642867	-0.9163461364
806092739	-1.8973139062
278134097	-1.1429743647
956317243	0.7806710209000001
408502338	0.5538399496
473544847	0.9461910524
259397693	-0.2250282975
136121536	0.5397304724
932602643	-1.8129006218
637344172	-0.1473736792
831647831	0.3961032361
105153853	-0.7639420940999999
875120405	-2.7811280063
736257144	0.7273991488
176403072	0.4851623717
807478847	-0.9940566873
254655326	-2.0454014742
540853460	-2.0506714672
271197057	0.4557825074
277198061	-1.4981682805
678932052	1.1343979721
283473898	0.6427483546
930717116	0.5514149152000001
674339276	-0.4128573351
467923222	-0.3838981351
160829838	0.488999371
324682392	0.5194215084
382711214	-0.6537301416
551473132	0.1187844902
973741803	-0.9304018204
151801704	0.2127067575
604491216	0.1189898767999999
793737670	-0.3384166482
883211318	-0.4537890803
604052888	-1.2854728211
519620301	-2.2084701124
621259007	-1.0558122117
976426969	1.4101871429
667296163	0.4872673501
166157625	0.2936103731
871696799	-6.3370173812
628573690	-0.8231002009999999
201947175	-0.4390291979
770880526	0.4859956397
522180209	-1.3075465248
413545693	-0.634868411
112581808	-0.9531217854
966620014	-0.3833170773
463478797	-1.5087824856999998
318667027	-2.1566764476
927645583	-2.0888316761000003
164513705	1.9675126996
372058019	0.7104893861
376623385	0.2378897232
837265021	-0.8352255084
987162035	0.1885297454
588892450	0.1794741305
269162902	-0.4747040271
450572321	-1.2800595004000002
144357239	0.3909106219
769953341	-1.8938187529
639203534	-2.2101305551
198292896	-1.7635818574000002
215029635	-0.4460963217
492655171	-0.7991431977
847315167	-0.7730339165000001
285933176	-0.4572403676
599653561	1.5956288145
550807982	-1.1158578961
754026133	-1.6074287478
969618268	-1.2596984381
995231231	-1.4631185388
932762467	-1.2370685249
589342804	2.1376816201
924724538	-1.5709847474
983136040	-0.8207163555
507426382	-1.5687181444
222931790	0.1034125496
735013992	-0.6029811942000001
780862782	-0.7015479053
892829374	-1.2963650985
877863983	-1.1987753523
431071943	-2.1991373631
919599864	-1.7338470451
786161578	-2.1738960877
891210510	-2.3162215849
141046877	-1.7447887835
378793139	-1.8556550616
121887378	-1.9422995529
617220814	-1.9013447833
862430730	-2.4299809947
964921763	-2.5669690772
570978993	-2.6903136873
550657501	0.1553573817
151878105	-0.0784185571
114770564	0.1263337648
531596777	-4.947028744
168904036	-1.1304017512
377537256	-0.9522048024
933908950	-1.2915600389
332416413	-1.1031036675
282325755	-0.0274572689
660539061	1.1524094081999998
258531536	-1.5043501961
497051720	-1.8252827514
424139549	-0.5049964012
608291622	0.2678986156
956303462	-0.6679306861
234380110	-1.3487765491
473070328	-1.3292188053
226505258	-0.8495729560999999
293610980	-0.9572055168
965282880	1.1291356492
626933060	-0.0326449205
368536364	0.1050056219999999
837299557	-1.7615101482
102250580	-0.6308713175
376725833	-0.4366004304
178830514	-0.5866084475
731296080	-0.9774881423
440289458	-0.7546423143000001
